Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
21_04_28 22:56:23.679;149;I;2;1;4216;66;;d40413066714ad0467002f01400040001c0000000000070006000700060000301000dc1e4040000011e889605a040f0e01a31e19720e13e889608ac00000bf01681e
21_04_28 22:56:23.679;150;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 22:56:42.009;151;I;5;1;F204;115;;e676ef4910c105000000803f00000000000000000000000094b04fbdf4f143bf45e2633f83e676ef4910c10500e82c103fb3c3053d1c73283e4c234fbf53c911bf6fde6b3c0f8e833f83e676ef4910c10500a28c733f115a2f3e425507be9e9d603e7d1d45bdc44b3abf9b94623f05fffffffc
21_04_28 22:56:42.032;152;I;5;1;F204;115;;f3f78b4a10c105000000803f0000000000000000000000002131b9bd901e2dbf05634e3f83f3f78b4a10c105002120103fb1ca123d55202d3ea3e54ebf21c7f7be118f183d3b21703f83f3f78b4a10c1050073886f3f6cad153ec77b32be991c8a3e05aeccbde41324bf98e34d3f05fffffffc
21_04_28 22:56:53.930;153;I;2;1;4216;66;;14053e15e214a5042b01000039003d001a0000000000070006000700070000301000e01e4a4000002fe889605a04130e019d1e19720e31e88960a8c000001a00fc1e
21_04_28 22:56:53.930;154;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 22:57:02.055;155;I;5;1;F204;115;;667ca34b10c105002253353f5d7c1abddfc25bbe79e32b3feeac33bd28e8fdbe30d22a3f03667ca34b10c10500c9c47a3f9e043cbdaaddef3bd16048beffb8b4bea99e02bdb7d9403f03667ca34b10c105005e4f353fc44b0cbd18435cbe5ae92b3f0d6f20be2d13943d08147f3f05f7fffffc
21_04_28 22:57:12.067;156;I;5;1;F204;115;;20a63e4c10c1050028e2253f846391bddcfe58bec0663a3fd16b2d3c942cebbec74c1c3f0320a63e4c10c105004d177e3f2d1f4abd8566be3c7240dfbd056eb1be8e89a4bd9c1e2d3f0320a63e4c10c105007bda253f5c4e92bde41459be1b693a3f289ceebdec54e33d31c3763f05f7fffffc
21_04_28 22:57:22.083;157;I;5;1;F204;115;;8420e34c10c10500221b153f5d5fd5bdfbf350be5fa8473fa82a9e3c6ae0bbbeac7c0b3f038420e34c10c105004a6d7f3fe3dd49bd790d253db3cca7bc84e48bbeb4abcdbd77d6163f038420e34c10c10500ab10153f3a07ddbd3f1150beac9d473f0315b1bde96eb93d4262663f05f7fffffc
21_04_28 22:57:32.104;158;I;5;1;F204;115;;c7107c4d10c10500f79a053fbf611abebd633fbe028a513fea68853db9669dbe8a04fa3e03c7107c4d10c105003e7e7e3f398a54bd4967973df812753d3b5078be65e013befcea013f03c7107c4d10c105003697053f054d18bee69240be6893513f88e8efbdb4dbb53ea6185f3f05f7fffffc
